Hour,Weekday,start station id,RideInitiationCount,N_DryBulbTemp,N_RelativeHumidity,N_WindSpeed
10AM-12PM,Sun,185,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,33,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,119,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,59,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,21,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,73,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,67,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,68,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,118,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,4,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,77,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,215,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,16,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,81,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,11,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,213,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,58,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,179,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,98,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,14,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,39,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,195,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,80,1,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,27,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
10AM-12PM,Sun,163,2,0.48341232227488151,0.45977011494252873,0.56338028169014087
12PM-2PM,Sun,131,3,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,68,8,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,104,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,46,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,58,4,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,78,3,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,39,5,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,176,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,89,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,184,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,178,5,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,33,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,76,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,95,3,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,43,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,115,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,74,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,36,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,84,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,152,4,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,22,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,8,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,21,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,25,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,133,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,6,4,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,91,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,169,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,183,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,100,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,19,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,179,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,116,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,124,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,107,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,70,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,7,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,93,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,81,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,75,3,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,173,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,151,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,4,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,15,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,5,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,42,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,105,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,145,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,10,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,139,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,16,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,218,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,30,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,150,1,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,73,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
12PM-2PM,Sun,146,2,0.49763033175355448,0.34482758620689657,0.53521126760563376
2PM-4PM,Sun,31,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,176,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,36,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,76,4,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,8,3,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,10,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,139,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,32,3,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,178,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,24,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,115,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,20,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,3,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,88,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,78,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,44,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,87,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,51,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,47,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,95,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,130,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,41,3,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,179,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,80,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,17,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,6,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,22,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,56,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,39,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,190,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,67,3,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,58,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,98,4,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,174,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,100,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,96,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,142,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,159,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,21,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,152,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,71,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,40,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,177,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,33,2,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,175,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,74,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,160,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,81,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,9,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,189,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
2PM-4PM,Sun,118,1,0.4881516587677725,0.34482758620689657,0.45070422535211269
4PM-6PM,Sun,4,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,19,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,63,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,89,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,67,8,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,33,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,68,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,218,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,108,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,25,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,21,4,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,44,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,189,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,36,3,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,39,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,104,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,179,5,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,42,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,73,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,58,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,41,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,95,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,22,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,110,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,105,3,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,133,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,94,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,190,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,87,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,76,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,115,4,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,152,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,185,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,80,2,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,141,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,149,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,6,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,177,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,84,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,5,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,11,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,184,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,176,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,23,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,88,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,74,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
4PM-6PM,Sun,139,1,0.46919431279620855,0.37931034482758619,0.26760563380281688
6PM-8PM,Sun,179,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,189,3,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,68,5,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,36,2,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,6,3,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,152,2,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,107,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,80,2,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,21,3,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,88,2,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,3,2,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,76,3,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,159,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,32,3,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,67,2,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,59,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,137,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,78,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,161,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,102,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,110,2,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,104,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,25,2,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,54,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,173,2,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,74,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,100,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
6PM-8PM,Sun,139,1,0.44075829383886256,0.44252873563218392,0.26760563380281688
8PM-10PM,Sun,178,2,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,152,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,21,2,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,100,2,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,130,2,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,104,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,185,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,73,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,80,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,189,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,109,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,108,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,49,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,46,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,37,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,117,2,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,74,4,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,91,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,176,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
8PM-10PM,Sun,27,1,0.42654028436018959,0.4885057471264368,0.22535211267605634
10PM-12AM,Sun,88,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,68,2,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,107,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,142,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,189,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,46,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,47,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,179,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,74,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,36,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,90,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,81,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,80,2,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,104,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,87,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,119,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
10PM-12AM,Sun,43,1,0.40758293838862558,0.56896551724137934,0.19718309859154928
12AM-2AM,Mon,177,1,0.39336492890995262,0.62643678160919536,0.14084507042253522
12AM-2AM,Mon,95,1,0.39336492890995262,0.62643678160919536,0.14084507042253522
12AM-2AM,Mon,19,2,0.39336492890995262,0.62643678160919536,0.14084507042253522
12AM-2AM,Mon,36,1,0.39336492890995262,0.62643678160919536,0.14084507042253522
12AM-2AM,Mon,102,1,0.39336492890995262,0.62643678160919536,0.14084507042253522
12AM-2AM,Mon,57,2,0.39336492890995262,0.62643678160919536,0.14084507042253522
12AM-2AM,Mon,107,1,0.39336492890995262,0.62643678160919536,0.14084507042253522
12AM-2AM,Mon,39,1,0.39336492890995262,0.62643678160919536,0.14084507042253522
12AM-2AM,Mon,74,1,0.39336492890995262,0.62643678160919536,0.14084507042253522
2AM-4AM,Mon,107,1,0.36492890995260663,0.72988505747126442,0
2AM-4AM,Mon,80,1,0.36492890995260663,0.72988505747126442,0
2AM-4AM,Mon,169,1,0.36492890995260663,0.72988505747126442,0
4AM-6AM,Mon,121,1,0.37914691943127959,0.74137931034482762,0
4AM-6AM,Mon,131,1,0.37914691943127959,0.74137931034482762,0
6AM-8AM,Mon,39,1,0.36492890995260663,0.81034482758620685,0.11267605633802817
6AM-8AM,Mon,27,1,0.36492890995260663,0.81034482758620685,0.11267605633802817
